x,y
-5.0,-2.0561835310537333
-4.97997997997998,-2.0422128262246897
-4.95995995995996,-2.028242121395645
-4.93993993993994,-2.0142714165666016
-4.91991991991992,-2.000300711737557
-4.8998998998999,-1.9863300069085132
-4.87987987987988,-1.9723593020794696
-4.85985985985986,-1.9583885972504256
-4.83983983983984,-1.9444178924213815
-4.81981981981982,-1.9304471875923375
-4.7997997997998,-1.9164764827632934
-4.77977977977978,-1.9025057779342494
-4.75975975975976,-1.8885350731052057
-4.73973973973974,-1.8745643682761617
-4.71971971971972,-1.8605936634471176
-4.6996996996997,-1.8466229586180736
-4.67967967967968,-1.8326522537890295
-4.65965965965966,-1.818681548959986
-4.63963963963964,-1.8047108441309418
-4.61961961961962,-1.7907401393018978
-4.5995995995996,-1.7767694344728537
-4.57957957957958,-1.7627987296438097
-4.55955955955956,-1.748828024814766
-4.53953953953954,-1.734857319985722
-4.51951951951952,-1.720886615156678
-4.4994994994995,-1.706915910327634
-4.47947947947948,-1.6929452054985898
-4.45945945945946,-1.6789745006695458
-4.43943943943944,-1.6650037958405022
-4.41941941941942,-1.6510330910114581
-4.3993993993994,-1.637062386182414
-4.37937937937938,-1.62309168135337
-4.35935935935936,-1.609120976524326
-4.33933933933934,-1.5951502716952823
-4.31931931931932,-1.5811795668662383
-4.2992992992992995,-1.5672088620371942
-4.2792792792792795,-1.5532381572081502
-4.2592592592592595,-1.5392674523791061
-4.2392392392392395,-1.5252967475500625
-4.2192192192192195,-1.5113260427210184
-4.1991991991991995,-1.4973553378919744
-4.1791791791791795,-1.4833846330629303
-4.1591591591591595,-1.4694139282338863
-4.1391391391391394,-1.4554432234048422
-4.119119119119119,-1.4414725185757986
-4.099099099099099,-1.4275018137467546
-4.079079079079079,-1.4135311089177105
-4.059059059059059,-1.3995604040886664
-4.039039039039039,-1.3855896992596224
-4.019019019019019,-1.3716189944305788
-3.998998998998999,-1.3576482896015343
-3.978978978978979,-1.3436775847724902
-3.958958958958959,-1.3297068799434462
-3.938938938938939,-1.3157361751144026
-3.918918918918919,-1.3017654702853585
-3.898898898898899,-1.2877947654563144
-3.878878878878879,-1.2738240606272704
-3.858858858858859,-1.2598533557982263
-3.838838838838839,-1.2458826509691827
-3.818818818818819,-1.2319119461401387
-3.798798798798799,-1.2179412413110946
-3.7787787787787788,-1.2039705364820505
-3.7587587587587588,-1.1899998316530065
-3.7387387387387387,-1.1760291268239629
-3.7187187187187187,-1.1620584219949188
-3.6986986986986987,-1.1480877171658748
-3.6786786786786787,-1.1341170123368307
-3.6586586586586587,-1.1201463075077867
-3.6386386386386387,-1.106175602678743
-3.6186186186186187,-1.092204897849699
-3.5985985985985987,-1.078234193020655
-3.5785785785785786,-1.0642634881916109
-3.5585585585585586,-1.0502927833625668
-3.5385385385385386,-1.0363220785335228
-3.5185185185185186,-1.0223513737044791
-3.4984984984984986,-1.008380668875435
-3.4784784784784786,-0.994409964046391
-3.4584584584584586,-0.980439259217347
-3.4384384384384385,-0.9664685543883029
-3.4184184184184185,-0.9524978495592593
-3.3983983983983985,-0.9385271447302153
-3.378378378378378,-0.9245564399011708
-3.358358358358358,-0.9105857350721267
-3.338338338338338,-0.8966150302430831
-3.318318318318318,-0.882644325414039
-3.298298298298298,-0.868673620584995
-3.278278278278278,-0.8547029157559509
-3.258258258258258,-0.8407322109269069
-3.238238238238238,-0.8267615060978633
-3.218218218218218,-0.8127908012688192
-3.198198198198198,-0.7988200964397751
-3.178178178178178,-0.7848493916107311
-3.158158158158158,-0.770878686781687
-3.138138138138138,-0.7569079819526434
-3.118118118118118,-0.7429372771235994
-3.098098098098098,-0.7289665722945553
-3.078078078078078,-0.7149958674655112
-3.058058058058058,-0.7010251626364672
-3.038038038038038,-0.6870544578074231
-3.018018018018018,-0.6730837529783795
-2.997997997997998,-0.6591130481493355
-2.977977977977978,-0.6451423433202914
-2.957957957957958,-0.6311716384912474
-2.937937937937938,-0.6172009336622033
-2.9179179179179178,-0.6032302288331597
-2.8978978978978978,-0.5892595240041156
-2.8778778778778777,-0.5752888191750716
-2.8578578578578577,-0.5613181143460275
-2.8378378378378377,-0.5473474095169837
-2.8178178178178177,-0.5333767046879396
-2.7977977977977977,-0.5194059998588958
-2.7777777777777777,-0.5054352950298517
-2.7577577577577577,-0.4914645902008077
-2.7377377377377377,-0.47749388537176385
-2.7177177177177176,-0.4635231805427198
-2.6976976976976976,-0.44955247571367574
-2.6776776776776776,-0.4355817708846319
-2.6576576576576576,-0.42161106605558785
-2.6376376376376376,-0.407640361226544
-2.6176176176176176,-0.39366965639749996
-2.5975975975975976,-0.3796989515684559
-2.5775775775775776,-0.36572824673941207
-2.5575575575575575,-0.351757541910368
-2.5375375375375375,-0.33778683708132395
-2.5175175175175175,-0.3238161322522801
-2.4974974974974975,-0.30984542742323606
-2.4774774774774775,-0.29587472259419223
-2.4574574574574575,-0.2819040177651482
-2.4374374374374375,-0.2679333129361041
-2.4174174174174174,-0.2539626081070603
-2.3973973973973974,-0.23999190327801623
-2.3773773773773774,-0.22602119844897217
-2.3573573573573574,-0.21205049361992834
-2.3373373373373374,-0.19807978879088428
-2.3173173173173174,-0.18410908396184045
-2.2972972972972974,-0.1701383791327964
-2.2772772772772774,-0.15616767430375234
-2.2572572572572573,-0.1421969694747085
-2.2372372372372373,-0.12822626464566445
-2.2172172172172173,-0.11425555981662039
-2.1971971971971973,-0.10028485498757655
-2.1771771771771773,-0.0863141501585325
-2.1571571571571573,-0.07234344532948866
-2.1371371371371373,-0.05837274050044461
-2.1171171171171173,-0.04440203567140055
-2.0970970970970972,-0.03043133084235672
-2.0770770770770772,-0.016460626013312663
-2.057057057057057,-0.0024899211842686064
-2.037037037037037,0.011480783644775228
-2.017017017017017,0.025451488473819284
-1.9969969969969972,0.03942219330286312
-1.9769769769769772,0.053392898131907174
-1.9569569569569571,0.06736360296095123
-1.9369369369369371,0.08133430778999506
-1.9169169169169171,0.09530501261903912
-1.8968968968968971,0.10927571744808295
-1.876876876876877,0.12324642227712701
-1.856856856856857,0.13721712710617107
-1.836836836836837,0.1511878319352149
-1.816816816816817,0.16515853676425896
-1.796796796796797,0.179129241593303
-1.7767767767767766,0.1930999464223473
-1.7567567567567566,0.20707065125139112
-1.7367367367367366,0.22104135608043518
-1.7167167167167166,0.23501206090947901
-1.6966966966966965,0.24898276573852307
-1.6766766766766765,0.2629534705675671
-1.6566566566566565,0.27692417539661096
-1.6366366366366365,0.290894880225655
-1.6166166166166165,0.3048655850546991
-1.5965965965965965,0.3188362898837429
-1.5765765765765765,0.33280699471278696
-1.5565565565565564,0.3467776995418308
-1.5365365365365364,0.36074840437087485
-1.5165165165165164,0.3747191091999189
-1.4964964964964964,0.38868981402896274
-1.4764764764764764,0.4026605188580068
