x,y
0.0,-1.2106617924767327
0.015015015015015015,-1.2106616219129644
0.03003003003003003,-1.2106590634599321
0.04504504504504504,-1.210647976905764
0.06006006006006006,-1.2106181291016036
0.07507507507507508,-1.2105551957941323
0.09009009009009009,-1.2104407662423657
0.10510510510510511,-1.2102523526662317
0.12012012012012012,-1.209963407150337
0.13513513513513514,-1.2095433491889436
0.15015015015015015,-1.208957607597371
0.16516516516516516,-1.2081676810166644
0.18018018018018017,-1.2071312216835575
0.19519519519519518,-1.2058021475027334
0.21021021021021022,-1.2041307877144398
0.22522522522522523,-1.2020640675643313
0.24024024024024024,-1.1995457373171574
0.2552552552552553,-1.1965166506726772
0.2702702702702703,-1.1929150971024998
0.2852852852852853,-1.188677191795401
0.3003003003003003,-1.183737325748606
0.3153153153153153,-1.1780286770580424
0.3303303303303303,-1.171483782643266
0.34534534534534533,-1.1640351675160179
0.36036036036036034,-1.1556160263146817
0.37537537537537535,-1.146160949258674
0.39039039039039036,-1.135606682034927
0.40540540540540543,-1.1238929065484726
0.42042042042042044,-1.1109630271076958
0.43543543543543545,-1.0967649446416532
0.45045045045045046,-1.0812518001312905
0.46546546546546547,-1.0643826677325738
0.4804804804804805,-1.0461231782000309
0.4954954954954955,-1.0264460542595895
0.5105105105105106,-1.0053315415458044
0.5255255255255256,-0.9827677215592455
0.5405405405405406,-0.9587506966950275
0.5555555555555556,-0.9332846415610081
0.5705705705705706,-0.9063817193126928
0.5855855855855856,-0.8780618663202001
0.6006006006006006,-0.8483524528825063
0.6156156156156156,-0.8172878316640529
0.6306306306306306,-0.784908788835439
0.6456456456456456,-0.751261915395441
0.6606606606606606,-0.7163989177438791
0.6756756756756757,-0.6803758872406073
0.6906906906906907,-0.6432525482667641
0.7057057057057057,-0.6050915032969123
0.7207207207207207,-0.5659574918321463
0.7357357357357357,-0.525916677896876
0.7507507507507507,-0.4850359783367079
0.7657657657657657,-0.44338244153719425
0.7807807807807807,-0.40102268356192605
0.7957957957957957,-0.3580223862077226
0.8108108108108109,-0.3144458591900226
0.8258258258258259,-0.27035566666877586
0.8408408408408409,-0.22581231664194715
0.8558558558558559,-0.18087401038334291
0.8708708708708709,-0.13559644807698487
0.8858858858858859,-0.09003268607973765
0.9009009009009009,-0.04423304079513966
0.9159159159159159,0.0017549660737822734
0.9309309309309309,0.04788662614697237
0.9459459459459459,0.09412003198823582
0.960960960960961,0.14041603860088273
0.975975975975976,0.18673820334549276
0.990990990990991,0.2330527084450546
1.006006006006006,0.27932826983165415
1.021021021021021,0.32553603566825934
1.0360360360360361,0.37164947746405813
1.0510510510510511,0.4176442763033439
1.0660660660660661,0.4634982063339589
1.0810810810810811,0.509191017316743
1.0960960960960962,0.5547043177250759
1.1111111111111112,0.6000214596044174
1.1261261261261262,0.6451274261554364
1.1411411411411412,0.6900087227895813
1.1561561561561562,0.7346532722208706
1.1711711711711712,0.7790503139999414
1.1861861861861862,0.82319030876345
1.2012012012012012,0.8670648473611705
1.2162162162162162,0.9106665649320077
1.2312312312312312,0.953989059926178
1.2462462462462462,0.9970268180117173
1.2612612612612613,1.0397751407571354
1.2762762762762763,1.0822300789465316
1.2912912912912913,1.124388370357133
1.3063063063063063,1.1662473818104693
1.3213213213213213,1.2078050552959816
1.3363363363363363,1.2490598579585837
1.3513513513513513,1.2900107357386141
1.3663663663663663,1.3306570704528593
1.3813813813813813,1.3709986401082013
1.3963963963963963,1.4110355822443432
1.4114114114114114,1.4507683601084898
1.4264264264264264,1.4901977314723973
1.4414414414414414,1.529324719910511
1.4564564564564564,1.568150588366721
1.4714714714714714,1.6066768148463275
1.4864864864864864,1.6449050700789811
1.5015015015015014,1.6828371970074774
1.5165165165165164,1.7204751919662398
1.5315315315315314,1.757821187422047
1.5465465465465464,1.7948774361579802
1.5615615615615615,1.8316462967896274
1.5765765765765765,1.8681302205102932
1.5915915915915915,1.9043317389692598
1.6066066066066067,1.9402534531940547
1.6216216216216217,1.9758980234741876
1.6366366366366367,2.0112681601299327
1.6516516516516517,2.046366615095448
1.6666666666666667,2.0811961742508758
1.6816816816816818,2.1157596504430654
1.6966966966966968,2.150059877139181
1.7117117117117118,2.1840997026617965
1.7267267267267268,2.2178819849580704
1.7417417417417418,2.25140958685931
1.7567567567567568,2.2846853717906774
1.7717717717717718,2.317712199893964
1.7867867867867868,2.350492924529307
